,Name,Blue,Green,Yellow,Red,Purple
4733,5258.jpg,1,0,1,0,0
4734,5259.jpg,0,0,0,1,0
4735,526.jpg,1,1,1,0,0
4736,5260.jpg,1,1,0,1,0
4737,5261.jpg,0,0,1,0,0
4738,5262.jpg,0,0,1,1,0
4739,5263.jpg,0,1,1,1,1
4740,5264.jpg,0,0,1,1,0
4741,5265.jpg,0,0,1,1,0
4742,5266.jpg,0,1,1,1,0
4743,5267.jpg,0,0,1,1,0
4744,5268.jpg,0,1,1,1,0
4745,5269.jpg,0,1,1,1,0
4746,527.jpg,1,0,0,0,0
4747,5270.jpg,0,0,1,0,0
4748,5271.jpg,0,0,1,0,0
4749,5272.jpg,0,0,1,1,0
4750,5273.jpg,0,1,1,0,0
4751,5274.jpg,1,1,0,0,0
4752,5275.jpg,0,0,0,1,0
4753,5276.jpg,1,0,1,1,0
4754,5277.jpg,0,0,1,1,1
4755,5278.jpg,0,1,1,0,0
4756,5279.jpg,0,1,1,1,0
4757,528.jpg,1,1,0,0,0
4758,5280.jpg,0,0,1,1,0
4759,5281.jpg,0,1,1,0,0
4760,5282.jpg,1,1,1,1,0
4761,5283.jpg,0,1,1,0,0
4762,5284.jpg,1,1,1,0,0
4763,5285.jpg,1,0,0,1,1
4764,5286.jpg,0,0,1,0,0
4765,5287.jpg,1,1,1,1,1
4766,5288.jpg,1,1,1,1,1
4767,5289.jpg,0,0,1,0,0
4768,529.jpg,1,0,0,0,0
4769,5290.jpg,0,1,1,1,0
4770,5291.jpg,0,0,1,0,0
4771,5292.jpg,1,0,0,1,0
4772,5293.jpg,0,0,1,1,0
4773,5294.jpg,0,1,1,1,0
4774,5295.jpg,0,0,1,0,0
4775,5296.jpg,0,1,1,0,0
4776,5297.jpg,0,1,1,0,0
4777,5298.jpg,1,1,0,0,0
4778,5299.jpg,1,1,0,0,0
4779,53.jpg,0,0,0,0,0
4780,530.jpg,1,0,0,1,0
4781,5300.jpg,0,1,1,0,0
4782,5301.jpg,0,0,1,1,0
4783,5302.jpg,0,0,1,1,0
4784,5303.jpg,0,0,1,1,0
4785,5304.jpg,0,0,1,0,0
4786,5305.jpg,0,1,1,1,1
4787,5306.jpg,0,0,1,0,0
4788,5307.jpg,0,0,0,0,1
4789,5308.jpg,0,0,1,1,0
4790,5309.jpg,0,0,1,1,0
4791,531.jpg,1,1,1,0,0
4792,5310.jpg,0,0,1,1,0
4793,5311.jpg,1,0,1,1,0
4794,5312.jpg,0,0,1,1,0
4795,5313.jpg,1,0,0,1,0
4796,5314.jpg,0,0,1,1,0
4797,5315.jpg,0,1,1,0,0
4798,5316.jpg,0,1,1,0,0
4799,5317.jpg,1,1,1,0,0
4800,5318.jpg,0,1,1,1,0
4801,5319.jpg,1,1,1,0,0
4802,532.jpg,1,0,1,1,0
4803,5320.jpg,0,1,1,1,0
4804,5321.jpg,0,1,1,0,0
4805,5322.jpg,0,0,1,1,0
4806,5323.jpg,0,1,1,0,0
4807,5324.jpg,0,0,1,1,0
4808,5325.jpg,1,0,1,0,0
4809,5326.jpg,0,0,1,1,0
4810,5327.jpg,0,1,1,1,0
4811,5328.jpg,0,0,1,1,0
4812,5329.jpg,1,1,1,1,0
4813,533.jpg,1,1,1,0,0
4814,5330.jpg,0,1,1,0,0
4815,5331.jpg,0,0,0,1,1
4816,5332.jpg,0,0,1,0,0
4817,5333.jpg,0,0,1,0,0
4818,5334.jpg,0,0,1,1,0
4819,5335.jpg,0,1,1,0,0
4820,5336.jpg,1,0,0,1,1
4821,5337.jpg,0,0,1,1,0
4822,5338.jpg,0,1,1,1,0
4823,5339.jpg,0,0,1,1,1
4824,534.jpg,1,0,1,1,0
4825,5340.jpg,0,0,1,1,0
4826,5341.jpg,0,1,1,0,0
4827,5342.jpg,0,1,1,1,0
4828,5343.jpg,0,0,1,1,0
4829,5344.jpg,0,0,0,1,0
4830,5345.jpg,1,0,0,1,0
4831,5346.jpg,0,0,0,0,0
4832,5347.jpg,1,0,0,1,0
4833,5348.jpg,1,0,0,1,0
4834,5349.jpg,1,0,0,1,0
4835,535.jpg,1,0,1,1,0
4836,5350.jpg,1,0,0,0,0
4837,5351.jpg,1,0,0,0,0
4838,5352.jpg,1,0,0,0,0
4839,5353.jpg,0,1,1,0,0
4840,5354.jpg,0,0,0,1,0
4841,5355.jpg,0,0,0,1,0
4842,5356.jpg,0,0,0,0,0
4843,5357.jpg,0,0,0,1,0
4844,5358.jpg,1,1,0,0,0
4845,5359.jpg,1,0,0,1,0
4846,536.jpg,1,0,1,1,0
4847,5360.jpg,1,0,0,1,0
4848,5361.jpg,1,0,1,1,0
4849,5362.jpg,1,0,0,1,0
4850,5363.jpg,0,0,1,1,0
4851,5364.jpg,1,1,0,1,0
4852,5365.jpg,1,0,1,0,0
4853,5366.jpg,0,0,0,1,1
4854,5367.jpg,0,0,0,1,1
4855,5368.jpg,1,0,0,0,0
4856,5369.jpg,0,1,0,1,0
4857,537.jpg,1,0,1,0,0
4858,5370.jpg,1,0,0,0,0
4859,5371.jpg,1,0,0,0,0
4860,5372.jpg,1,0,0,0,0
4861,5373.jpg,1,0,0,0,0
4862,5374.jpg,1,0,0,0,0
4863,5375.jpg,1,0,1,1,0
4864,5376.jpg,1,0,0,0,0
4865,5377.jpg,0,0,1,1,1
4866,5378.jpg,1,0,1,1,0
4867,5379.jpg,1,0,0,0,0
4868,538.jpg,1,0,0,1,0
4869,5380.jpg,1,1,1,1,0
4870,5381.jpg,1,0,0,1,0
4871,5382.jpg,0,0,1,1,0
4872,5383.jpg,1,0,1,1,1
4873,5384.jpg,1,0,0,0,0
4874,5385.jpg,1,0,0,0,0
4875,5386.jpg,1,0,0,0,0
4876,5387.jpg,1,0,1,0,0
4877,5388.jpg,1,0,0,0,0
4878,5389.jpg,1,0,0,1,0
4879,539.jpg,1,0,1,1,0
4880,5390.jpg,1,0,0,0,0
4881,5391.jpg,1,1,0,0,0
4882,5392.jpg,1,0,0,1,1
4883,5393.jpg,1,0,0,1,1
4884,5394.jpg,1,0,0,0,0
4885,5395.jpg,1,0,0,1,0
4886,5396.jpg,1,0,0,1,0
4887,5397.jpg,1,0,0,0,0
4888,5398.jpg,1,0,0,0,0
4889,5399.jpg,1,0,1,1,0
4890,54.jpg,0,1,1,0,0
4891,540.jpg,1,0,0,0,0
4892,5400.jpg,1,0,1,0,0
4893,5401.jpg,0,1,0,1,0
4894,5402.jpg,1,1,0,0,0
4895,5403.jpg,1,0,0,1,0
4896,5404.jpg,1,0,0,1,1
4897,5405.jpg,1,0,0,1,0
4898,5406.jpg,1,0,0,0,0
4899,5407.jpg,1,0,0,0,0
4900,5408.jpg,1,0,0,0,0
4901,5409.jpg,0,1,0,1,0
4902,541.jpg,1,1,1,0,0
4903,5410.jpg,1,0,0,0,0
4904,5411.jpg,1,0,0,1,1
4905,5412.jpg,1,0,0,0,0
4906,5413.jpg,0,0,0,0,0
4907,5414.jpg,1,0,0,0,0
4908,5415.jpg,1,0,0,0,0
4909,5416.jpg,1,0,0,1,0
4910,5417.jpg,1,0,0,1,0
4911,5418.jpg,1,0,0,1,0
4912,5419.jpg,1,0,0,0,0
4913,542.jpg,1,0,0,0,0
4914,5420.jpg,1,0,0,1,0
4915,5421.jpg,1,0,1,1,0
4916,5422.jpg,1,1,1,0,0
4917,5423.jpg,1,0,0,0,0
4918,5424.jpg,1,1,1,1,0
4919,5425.jpg,1,0,0,0,1
4920,5426.jpg,0,0,0,0,0
4921,5427.jpg,1,0,0,1,1
4922,5428.jpg,1,0,0,1,0
4923,5429.jpg,0,0,1,1,0
4924,543.jpg,1,0,0,1,0
4925,5430.jpg,1,1,1,0,0
4926,5431.jpg,1,0,0,0,0
4927,5432.jpg,1,0,0,0,0
4928,5433.jpg,1,0,0,0,0
4929,5434.jpg,1,0,0,1,1
4930,5435.jpg,1,1,1,1,0
4931,5436.jpg,0,0,0,0,0
4932,5437.jpg,1,0,0,0,0
4933,5438.jpg,1,0,1,1,0
4934,5439.jpg,1,0,0,0,0
4935,544.jpg,1,1,0,0,0
4936,5440.jpg,1,1,1,1,0
4937,5441.jpg,1,0,0,0,0
4938,5442.jpg,0,0,1,1,0
4939,5443.jpg,1,0,1,0,0
4940,5444.jpg,1,0,0,1,1
4941,5445.jpg,1,0,1,1,0
4942,5446.jpg,1,0,0,1,0
4943,5447.jpg,1,0,1,1,0
4944,5448.jpg,1,1,1,1,0
4945,5449.jpg,1,0,1,1,0
4946,545.jpg,1,0,0,1,0
4947,5450.jpg,0,1,0,0,0
4948,5451.jpg,1,1,1,1,0
4949,5452.jpg,0,0,0,0,0
4950,5453.jpg,1,0,1,0,0
4951,5454.jpg,1,0,0,0,0
4952,5455.jpg,1,1,1,1,0
4953,5456.jpg,1,1,0,0,0
4954,5457.jpg,1,0,1,0,0
4955,5458.jpg,1,0,0,1,0
4956,5459.jpg,0,0,0,0,0
4957,546.jpg,1,0,1,1,0
4958,5460.jpg,0,0,1,1,0
4959,5461.jpg,1,0,0,0,0
4960,5462.jpg,0,0,1,1,0
4961,5463.jpg,0,0,0,1,1
4962,5464.jpg,0,0,1,1,1
4963,5465.jpg,0,0,1,1,0
4964,5466.jpg,0,0,0,1,1
4965,5467.jpg,1,0,1,1,1
4966,5468.jpg,1,1,0,0,0
4967,5469.jpg,1,0,1,1,0
4968,547.jpg,1,1,0,0,0
4969,5470.jpg,0,0,0,1,0
4970,5471.jpg,0,0,1,0,0
4971,5472.jpg,1,1,1,1,1
4972,5473.jpg,0,0,1,1,0
4973,5474.jpg,0,0,1,1,0
4974,5475.jpg,0,0,0,1,1
4975,5476.jpg,1,0,1,1,0
4976,5477.jpg,0,0,0,1,0
4977,5478.jpg,1,1,1,1,0
4978,5479.jpg,0,0,1,1,0
4979,548.jpg,1,1,1,1,0
4980,5480.jpg,0,0,1,1,0
4981,5481.jpg,0,0,1,0,0
4982,5482.jpg,0,0,0,1,0
4983,5483.jpg,0,0,1,1,0
4984,5484.jpg,0,1,1,1,0
4985,5485.jpg,0,0,1,1,0
4986,5486.jpg,1,0,1,1,1
4987,5487.jpg,1,0,1,1,0
4988,5488.jpg,0,0,1,0,0
4989,5489.jpg,0,0,1,1,0
4990,549.jpg,1,1,1,0,0
4991,5490.jpg,1,0,1,1,0
4992,5491.jpg,0,0,1,1,1
4993,5492.jpg,0,1,1,1,0
4994,5493.jpg,1,1,1,0,0
4995,5494.jpg,0,1,0,0,0
4996,5495.jpg,0,0,1,1,1
4997,5496.jpg,0,0,1,1,0
4998,5497.jpg,0,0,1,1,0
4999,5498.jpg,1,1,1,1,1
5000,5499.jpg,0,0,0,1,0
5001,55.jpg,0,0,1,0,0
5002,550.jpg,1,1,1,1,0
5003,5500.jpg,0,0,1,1,0
5004,5501.jpg,1,1,1,1,0
5005,5502.jpg,0,0,1,1,0
5006,5503.jpg,0,0,1,1,0
5007,5504.jpg,0,0,1,1,0
5008,5505.jpg,0,1,0,0,0
5009,5506.jpg,1,1,1,1,1
5010,5507.jpg,0,0,0,1,0
5011,5508.jpg,0,0,1,1,0
5012,5509.jpg,1,0,1,1,1
5013,551.jpg,1,0,0,1,0
5014,5510.jpg,1,0,0,1,0
5015,5511.jpg,0,0,1,0,0
5016,5512.jpg,0,0,1,1,0
5017,5513.jpg,1,1,1,1,1
5018,5514.jpg,0,0,1,1,0
5019,5515.jpg,1,0,0,1,0
5020,5516.jpg,0,0,1,1,0
5021,5517.jpg,1,0,1,1,0
5022,5518.jpg,0,0,0,1,0
5023,5519.jpg,0,0,1,1,0
5024,552.jpg,1,1,1,0,0
5025,5520.jpg,1,0,0,0,0
5026,5521.jpg,0,0,1,0,0
5027,5522.jpg,0,0,0,0,0
5028,5523.jpg,1,0,0,0,0
5029,5524.jpg,0,0,0,0,0
5030,5525.jpg,0,0,0,1,0
5031,5526.jpg,0,0,1,1,0
5032,5527.jpg,1,0,0,0,0
5033,5528.jpg,1,1,0,1,1
5034,5529.jpg,0,0,0,1,1
5035,553.jpg,1,0,0,0,0
5036,5530.jpg,1,0,0,0,0
5037,5531.jpg,1,0,0,0,0
5038,5532.jpg,1,0,1,0,0
5039,5533.jpg,0,0,0,0,0
5040,5534.jpg,0,0,0,1,0
5041,5535.jpg,1,0,1,1,0
5042,5536.jpg,1,0,0,0,0
5043,5537.jpg,0,0,0,1,0
5044,5538.jpg,0,0,0,1,0
5045,5539.jpg,1,0,0,0,0
5046,554.jpg,1,1,1,0,0
5047,5540.jpg,0,0,0,1,0
5048,5541.jpg,1,0,0,0,0
5049,5542.jpg,0,1,1,1,1
5050,5543.jpg,1,0,1,1,0
5051,5544.jpg,1,0,0,0,0
5052,5545.jpg,1,0,0,1,0
5053,5546.jpg,0,0,1,1,0
5054,5547.jpg,1,0,0,0,0
5055,5548.jpg,1,0,0,1,1
5056,5549.jpg,1,0,1,1,0
5057,555.jpg,1,1,0,1,0
5058,5550.jpg,1,0,0,1,1
5059,5551.jpg,0,0,1,1,0
5060,5552.jpg,1,0,1,0,0
5061,5553.jpg,1,1,1,1,0
5062,5554.jpg,1,0,1,1,1
5063,5555.jpg,1,0,1,1,0
5064,5556.jpg,1,0,0,0,0
5065,5557.jpg,1,0,0,1,1
5066,5558.jpg,1,1,1,1,0
5067,5559.jpg,1,0,0,1,1
5068,556.jpg,1,1,1,0,0
5069,5560.jpg,0,0,0,0,0
5070,5561.jpg,1,0,1,0,0
5071,5562.jpg,1,1,0,0,0
5072,5563.jpg,0,1,1,1,0
5073,5564.jpg,1,0,0,1,1
5074,5565.jpg,1,0,1,1,0
5075,5566.jpg,1,0,1,1,0
5076,5567.jpg,1,0,0,1,0
5077,5568.jpg,0,0,0,0,0
5078,5569.jpg,1,0,0,1,0
5079,557.jpg,0,1,1,1,0
5080,5570.jpg,1,1,0,1,0
5081,5571.jpg,1,1,1,1,0
5082,5572.jpg,0,0,0,0,0
5083,5573.jpg,1,0,0,0,0
5084,5574.jpg,1,0,1,0,0
5085,5575.jpg,1,0,1,1,0
5086,5576.jpg,1,0,0,0,0
5087,5577.jpg,0,0,1,0,0
5088,5578.jpg,1,0,1,0,0
5089,5579.jpg,1,0,0,0,0
5090,558.jpg,1,0,0,1,0
5091,5580.jpg,0,0,1,0,0
5092,5581.jpg,1,0,0,1,1
5093,5582.jpg,1,0,0,1,0
5094,5583.jpg,1,0,0,0,0
5095,5584.jpg,1,0,0,0,1
5096,5585.jpg,1,0,0,1,1
5097,5586.jpg,0,1,0,1,0
5098,5587.jpg,1,1,0,0,1
5099,5588.jpg,0,0,0,1,0
5100,5589.jpg,1,0,1,1,0
5101,559.jpg,1,1,0,1,0
5102,5590.jpg,1,1,0,1,1
5103,5591.jpg,0,0,0,0,0
5104,5592.jpg,1,1,1,1,0
5105,5593.jpg,1,0,0,0,0
5106,5594.jpg,0,0,0,0,0
5107,5595.jpg,1,0,0,0,0
5108,5596.jpg,0,0,0,0,0
5109,5597.jpg,1,0,1,0,0
5110,5598.jpg,1,0,0,0,0
5111,5599.jpg,1,0,0,0,0
5112,56.jpg,0,0,1,1,0
5113,560.jpg,0,0,1,1,0
5114,5600.jpg,1,0,1,1,0
5115,5601.jpg,0,0,1,0,0
5116,5602.jpg,0,0,1,0,0
5117,5603.jpg,0,0,1,0,0
5118,5604.jpg,0,0,1,0,0
5119,5605.jpg,0,0,1,0,0
5120,5606.jpg,0,0,1,0,0
5121,5607.jpg,0,0,1,0,0
5122,5608.jpg,0,0,1,0,0
5123,5609.jpg,0,0,1,0,0
5124,561.jpg,1,0,1,1,0
5125,5610.jpg,0,1,1,0,0
5126,5611.jpg,0,0,1,0,0
5127,5612.jpg,0,0,1,0,0
5128,5613.jpg,0,0,1,0,0
5129,5614.jpg,0,0,1,0,0
5130,5615.jpg,1,0,1,0,0
5131,5616.jpg,0,0,1,0,0
5132,5617.jpg,0,0,1,0,0
5133,5618.jpg,0,0,1,0,0
5134,5619.jpg,0,0,1,0,0
5135,562.jpg,0,1,1,1,0
5136,5620.jpg,0,0,1,0,0
5137,5621.jpg,0,0,1,0,0
5138,5622.jpg,0,0,1,0,0
5139,5623.jpg,1,0,1,0,0
5140,5624.jpg,0,0,1,0,0
5141,5625.jpg,0,0,1,0,0
5142,5626.jpg,0,0,1,0,0
5143,5627.jpg,0,0,1,1,0
5144,5628.jpg,0,0,1,0,0
5145,5629.jpg,0,0,1,0,0
5146,563.jpg,0,0,1,1,0
5147,5630.jpg,0,0,1,0,0
5148,5631.jpg,1,1,1,0,0
5149,5632.jpg,0,0,1,0,0
5150,5633.jpg,0,0,1,1,0
5151,5634.jpg,0,0,1,1,0
5152,5635.jpg,1,0,1,1,0
5153,5636.jpg,0,1,1,0,0
5154,5637.jpg,0,0,1,0,0
5155,5638.jpg,1,0,1,0,0
5156,5639.jpg,0,1,1,0,0
5157,564.jpg,1,0,1,0,0
5158,5640.jpg,1,1,1,0,0
5159,5641.jpg,0,0,1,0,0
5160,5642.jpg,0,1,1,0,0
5161,5643.jpg,0,0,1,0,0
5162,5644.jpg,0,0,1,0,0
5163,5645.jpg,0,1,1,1,0
5164,5646.jpg,0,0,0,1,0
5165,5647.jpg,1,1,1,0,0
5166,5648.jpg,0,0,1,0,0
5167,5649.jpg,0,0,1,0,0
5168,565.jpg,1,1,1,1,0
5169,5650.jpg,1,1,1,0,0
5170,5651.jpg,0,1,1,0,0
5171,5652.jpg,0,0,1,0,0
5172,5653.jpg,0,0,1,0,0
5173,5654.jpg,0,0,1,0,0
5174,5655.jpg,0,0,1,0,0
5175,5656.jpg,0,0,1,0,0
5176,5657.jpg,0,0,1,0,0
5177,5658.jpg,0,0,1,0,0
5178,5659.jpg,0,0,1,0,0
5179,566.jpg,1,0,1,0,0
5180,5660.jpg,0,0,1,0,0
5181,5661.jpg,0,1,1,0,0
5182,5662.jpg,1,0,1,0,0
5183,5663.jpg,0,1,1,0,0
5184,5664.jpg,0,0,1,0,0
5185,5665.jpg,0,0,1,1,0
5186,5666.jpg,0,1,1,0,0
5187,5667.jpg,0,1,1,0,0
5188,5668.jpg,0,1,1,0,0
5189,5669.jpg,0,1,1,0,0
5190,567.jpg,1,1,1,0,0
5191,5670.jpg,0,1,1,0,0
5192,5671.jpg,1,0,1,0,0
5193,5672.jpg,1,0,1,0,0
5194,5673.jpg,0,1,1,0,0
5195,5674.jpg,1,0,1,0,0
5196,5675.jpg,0,1,1,0,0
5197,5676.jpg,0,0,1,0,0
5198,5677.jpg,0,1,1,0,0
5199,5678.jpg,0,1,1,0,0
5200,5679.jpg,0,0,1,0,0
5201,568.jpg,1,1,1,1,0
5202,5680.jpg,0,1,1,0,0
5203,5681.jpg,0,0,1,1,0
5204,5682.jpg,0,1,1,0,0
5205,5683.jpg,1,0,1,0,0
5206,5684.jpg,0,1,1,0,0
5207,5685.jpg,0,1,1,0,0
5208,5686.jpg,0,1,1,0,0
5209,5687.jpg,0,1,1,0,0
5210,5688.jpg,0,1,1,0,0
5211,5689.jpg,1,0,1,0,0
5212,569.jpg,1,1,1,0,0
5213,5690.jpg,0,1,1,0,0
5214,5691.jpg,0,1,1,0,0
5215,5692.jpg,0,1,1,0,0
5216,5693.jpg,0,1,1,0,0
5217,5694.jpg,0,1,1,0,0
5218,5695.jpg,0,1,1,0,0
5219,5696.jpg,0,1,1,0,0
5220,5697.jpg,0,1,1,0,0
5221,5698.jpg,0,1,1,0,0
5222,5699.jpg,0,1,1,0,0
5223,57.jpg,1,0,1,1,0
5224,570.jpg,0,0,1,0,0
5225,5700.jpg,0,1,1,0,0
5226,5701.jpg,0,0,1,0,0
5227,5702.jpg,0,0,1,0,0
5228,5703.jpg,0,0,1,0,0
5229,5704.jpg,0,0,1,0,0
5230,5705.jpg,0,0,1,0,0
5231,5706.jpg,0,0,1,0,0
5232,5707.jpg,0,0,1,0,0
5233,5708.jpg,0,0,1,0,0
5234,5709.jpg,0,0,1,0,0
5235,571.jpg,1,1,1,0,0
5236,5710.jpg,0,1,1,0,0
5237,5711.jpg,0,0,1,0,0
5238,5712.jpg,0,0,1,0,0
5239,5713.jpg,0,0,1,0,0
5240,5714.jpg,0,0,1,0,0
5241,5715.jpg,1,0,1,0,0
5242,5716.jpg,0,0,1,0,0
5243,5717.jpg,0,0,1,0,0
5244,5718.jpg,0,0,1,0,0
5245,5719.jpg,0,0,1,0,0
5246,572.jpg,1,1,1,1,0
5247,5720.jpg,0,0,1,0,0
5248,5721.jpg,0,0,1,0,0
5249,5722.jpg,0,0,1,0,0
5250,5723.jpg,1,0,1,0,0
5251,5724.jpg,0,0,1,0,0
5252,5725.jpg,0,0,1,0,0
5253,5726.jpg,0,0,1,0,0
5254,5727.jpg,0,0,1,1,0
5255,5728.jpg,0,0,1,0,0
5256,5729.jpg,0,0,1,0,0
5257,573.jpg,1,1,1,0,0
5258,5730.jpg,0,0,1,0,0
5259,5731.jpg,1,1,1,0,0
5260,5732.jpg,0,0,1,0,0
5261,5733.jpg,0,0,1,1,0
5262,5734.jpg,0,0,1,1,0
5263,5735.jpg,1,0,1,1,0
5264,5736.jpg,0,1,1,0,0
5265,5737.jpg,0,0,1,0,0
5266,5738.jpg,1,0,1,0,0
5267,5739.jpg,0,1,1,0,0
5268,574.jpg,1,1,1,1,0
5269,5740.jpg,1,1,1,0,0
5270,5741.jpg,0,0,1,0,0
5271,5742.jpg,0,1,1,0,0
5272,5743.jpg,0,0,1,0,0
5273,5744.jpg,0,0,1,0,0
5274,5745.jpg,0,1,1,1,0
5275,5746.jpg,0,0,0,1,0
5276,5747.jpg,1,1,1,0,0
5277,5748.jpg,0,0,1,0,0
5278,5749.jpg,0,0,1,0,0
5279,575.jpg,1,1,1,0,0
5280,5750.jpg,1,1,1,0,0
5281,5751.jpg,0,1,1,0,0
5282,5752.jpg,0,0,1,0,0
5283,5753.jpg,0,0,1,0,0
5284,5754.jpg,0,0,1,0,0
5285,5755.jpg,0,0,1,0,0
5286,5756.jpg,0,0,1,0,0
5287,5757.jpg,0,0,1,0,0
5288,5758.jpg,0,0,1,0,0
5289,5759.jpg,0,0,1,0,0
5290,576.jpg,1,1,1,1,0
5291,5760.jpg,0,0,1,0,0
5292,5761.jpg,0,1,1,0,0
5293,5762.jpg,1,0,1,0,0
5294,5763.jpg,0,1,1,0,0
5295,5764.jpg,0,0,1,0,0
5296,5765.jpg,0,0,1,1,0
5297,5766.jpg,0,1,1,0,0
5298,5767.jpg,0,1,1,0,0
5299,5768.jpg,0,1,1,0,0
5300,5769.jpg,0,1,1,0,0
5301,577.jpg,0,1,1,0,0
5302,5770.jpg,0,1,1,0,0
5303,5771.jpg,1,0,1,0,0
5304,5772.jpg,1,0,1,0,0
5305,5773.jpg,0,1,1,0,0
5306,5774.jpg,1,0,1,0,0
5307,5775.jpg,0,1,1,0,0
5308,5776.jpg,0,0,1,0,0
5309,5777.jpg,0,1,1,0,0
5310,5778.jpg,0,1,1,0,0
5311,5779.jpg,0,0,1,0,0
5312,578.jpg,1,1,0,0,0
5313,5780.jpg,0,0,1,0,0
5314,5781.jpg,0,0,1,1,0
5315,5782.jpg,0,1,1,0,0
5316,5783.jpg,1,0,1,0,0
5317,5784.jpg,0,1,1,0,0
5318,5785.jpg,0,1,1,0,0
5319,5786.jpg,0,1,1,0,0
5320,5787.jpg,0,1,1,0,0
5321,5788.jpg,0,1,1,0,0
5322,5789.jpg,1,0,1,0,0
5323,579.jpg,1,1,1,0,0
5324,5790.jpg,0,1,1,0,0
5325,5791.jpg,0,1,1,0,0
5326,5792.jpg,0,1,1,0,0
5327,5793.jpg,0,1,1,0,0
5328,5794.jpg,0,1,1,0,0
5329,5795.jpg,0,1,1,0,0
5330,5796.jpg,0,1,1,0,0
5331,5797.jpg,0,1,1,0,0
5332,5798.jpg,0,1,1,0,0
5333,5799.jpg,0,1,1,0,0
5334,58.jpg,0,0,1,1,0
5335,580.jpg,1,1,1,0,0
5336,5800.jpg,0,1,1,0,0
5337,5801.jpg,1,0,1,1,0
5338,5802.jpg,0,1,1,1,0
5339,5803.jpg,1,1,1,0,0
5340,5804.jpg,1,0,0,1,1
5341,5805.jpg,1,0,1,0,0
5342,5806.jpg,1,0,1,1,0
5343,5807.jpg,0,0,1,0,0
5344,5808.jpg,1,1,1,1,0
5345,5809.jpg,1,1,1,0,0
5346,581.jpg,1,1,0,0,0
5347,5810.jpg,1,0,1,1,0
5348,5811.jpg,1,1,1,1,0
5349,5812.jpg,0,0,1,1,0
5350,5813.jpg,0,0,1,1,0
5351,5814.jpg,1,0,1,0,0
5352,5815.jpg,1,0,1,1,0
5353,5816.jpg,0,0,1,1,0
5354,5817.jpg,0,1,1,0,0
5355,5818.jpg,0,0,0,1,0
5356,5819.jpg,0,1,1,0,0
5357,582.jpg,0,0,1,0,0
5358,5820.jpg,0,0,1,1,0
5359,5821.jpg,1,1,0,1,0
5360,5822.jpg,0,0,1,1,0
5361,5823.jpg,0,1,1,1,0
5362,5824.jpg,1,0,1,1,1
5363,5825.jpg,1,0,1,1,1
5364,5826.jpg,0,0,1,1,0
5365,5827.jpg,1,1,1,1,0
5366,5828.jpg,0,0,1,1,0
5367,5829.jpg,0,0,1,1,0
5368,583.jpg,1,0,1,0,0
5369,5830.jpg,0,0,1,1,0
5370,5831.jpg,0,0,1,0,0
5371,5832.jpg,1,0,1,1,0
5372,5833.jpg,0,0,0,1,0
5373,5834.jpg,1,1,1,1,0
5374,5835.jpg,1,0,1,1,0
5375,5836.jpg,1,1,0,1,1
5376,5837.jpg,0,0,1,1,0
5377,5838.jpg,0,0,0,1,0
5378,5839.jpg,0,0,0,0,0
5379,584.jpg,1,0,1,1,0
5380,5840.jpg,1,1,1,1,0
5381,5841.jpg,1,0,0,0,0
5382,5842.jpg,1,0,1,1,0
5383,5843.jpg,1,0,1,1,0
5384,5844.jpg,1,0,0,1,0
5385,5845.jpg,0,0,1,1,0
5386,5846.jpg,0,0,1,1,0
5387,5847.jpg,0,0,1,1,0
5388,5848.jpg,1,1,1,1,0
5389,5849.jpg,0,0,1,1,0
5390,585.jpg,1,0,1,1,0
5391,5850.jpg,1,0,1,1,0
5392,5851.jpg,0,1,1,1,0
5393,5852.jpg,1,0,0,0,0
5394,5853.jpg,1,1,0,1,1
5395,5854.jpg,0,1,1,1,0
5396,5855.jpg,1,0,1,1,0
5397,5856.jpg,0,1,0,1,0
5398,5857.jpg,1,0,1,1,0
5399,5858.jpg,0,1,1,1,0
5400,5859.jpg,1,0,1,1,0
5401,586.jpg,1,0,1,1,0
5402,5860.jpg,0,0,1,1,0
5403,5861.jpg,0,1,1,0,0
5404,5862.jpg,1,1,1,0,0
5405,5863.jpg,0,0,1,0,0
5406,5864.jpg,0,0,1,1,1
5407,5865.jpg,0,0,1,1,0
5408,5866.jpg,0,1,1,1,0
5409,5867.jpg,1,0,1,0,0
5410,5868.jpg,1,1,1,0,0
5411,5869.jpg,0,0,0,1,1
5412,587.jpg,1,0,1,1,0
5413,5870.jpg,1,0,0,1,1
5414,5871.jpg,0,0,1,1,0
5415,5872.jpg,1,0,0,1,0
5416,5873.jpg,1,0,1,1,0
5417,5874.jpg,1,1,1,1,1
5418,5875.jpg,1,0,1,1,1
5419,5876.jpg,1,1,1,1,0
5420,5877.jpg,1,0,1,1,0
5421,5878.jpg,0,1,1,1,0
5422,5879.jpg,0,0,0,1,0
5423,588.jpg,1,0,1,1,0
5424,5880.jpg,0,0,1,1,0
5425,5881.jpg,0,0,1,1,0
5426,5882.jpg,0,0,0,1,0
5427,5883.jpg,0,0,0,1,1
5428,5884.jpg,0,0,0,1,0
5429,5885.jpg,0,0,0,1,0
5430,5886.jpg,0,0,1,0,0
5431,5887.jpg,0,0,0,1,0
5432,5888.jpg,1,0,1,1,1
5433,5889.jpg,0,0,1,1,0
5434,589.jpg,1,0,1,1,0
